filename,user,description quality,extra insight,inaccurate,confusion with other,title mention,visual element mention,data element mention,elements mentioned
economist_daily_chart_66.png, md, 0, 0, 1, 1, 0, 0, 0, 
economist_daily_chart_69.png, cmb, 0, 0, 0, 1, 0, 0, 0, 
economist_daily_chart_69.png, ls, 2, 0, 0, 0, 1, 0, 0, Legend, Axis Label
economist_daily_chart_69.png, pi, 2, 0, 0, 0, 0, 0, 0, Legend
economist_daily_chart_69.png, sok, 2, 0, 0, 0, 0, 0, 0, Legend
economist_daily_chart_69.png, mg, 2, 1, 0, 0, 1, 0, 0, Legend
economist_daily_chart_69.png, abl, 2, 0, 1, 0, 0, 0, 0, Legend
economist_daily_chart_69.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
economist_daily_chart_69.png, md, 1, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_69.png, pk, 1, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_69.png, rb, 2, 0, 0, 0, 1, 0, 0, Axis Label
economist_daily_chart_69.png, rk, 0, 0, 0, 0, 0, 0, 0, 
economist_daily_chart_75.png, mg, 3, 0, 1, 0, 0, 0, 1, Axis Label, Paragraph
economist_daily_chart_75.png, wab, 0, 0, 1, 1, 0, 0, 0, 
economist_daily_chart_85.png, mg, 0, 0, 0, 0, 0, 0, 0, 
economist_daily_chart_85.png, vm, 1, 1, 0, 0, 1, 0, 1, Axis Label
economist_daily_chart_85.png, wab, 0, 0, 0, 0, 0, 0, 0, 
economist_daily_chart_89.png, cmb, 1, 0, 0, 0, 0, 0, 0, Label
economist_daily_chart_89.png, ls, 1, 0, 0, 0, 0, 0, 0, Label
economist_daily_chart_89.png, pi, 2, 0, 0, 0, 0, 0, 0, Legend, Label
economist_daily_chart_89.png, jm, 1, 0, 0, 0, 0, 0, 0, Data, Label
economist_daily_chart_89.png, cy, 1, 1, 0, 0, 0, 0, 0, Legend, Label
economist_daily_chart_89.png, mg, 2, 0, 0, 0, 1, 0, 1, Legend
economist_daily_chart_89.png, wab, 2, 0, 1, 0, 1, 0, 1, Legend, Label
economist_daily_chart_89.png, ag, 2, 0, 0, 0, 0, 0, 0, Paragraph, Label
economist_daily_chart_89.png, lcm, 1, 0, 0, 0, 0, 0, 0, Legend
economist_daily_chart_99.png, cmb, 0, 0, 1, 1, 0, 0, 0, 
economist_daily_chart_99.png, db, 0, 0, 1, 1, 0, 0, 0, 
economist_daily_chart_99.png, em, 2, 0, 0, 0, 1, 0, 0, Paragraph
economist_daily_chart_99.png, krm, 1, 0, 1, 0, 1, 0, 0, Legend
economist_daily_chart_99.png, mg, 1, 0, 0, 0, 0, 0, 1, 
economist_daily_chart_99.png, mrc, 1, 1, 0, 0, 1, 0, 1, Legend
economist_daily_chart_99.png, ms, 1, 0, 1, 0, 1, 0, 0, 
economist_daily_chart_99.png, sh, 2, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_99.png, wab, 0, 0, 1, 1, 0, 0, 0, 
economist_daily_chart_99.png, abl, 2, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_99.png, lcm, 2, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_99.png, md, 2, 0, 0, 0, 1, 0, 0, 
economist_daily_chart_99.png, rb, 3, 0, 0, 0, 1, 0, 1, Legend
np_48.png, cmb, 2, 0, 0, 0, 1, 0, 1, Paragraph
np_48.png, ls, 2, 0, 0, 0, 1, 0, 0, Label
np_48.png, wab, 3, 0, 0, 0, 1, 0, 0, Paragraph, Data, Label
np_48.png, em, 2, 0, 0, 0, 1, 0, 0, Paragraph
np_48.png, mg, 2, 1, 0, 0, 1, 0, 1, Label
np_48.png, lcm, 2, 1, 0, 0, 0, 0, 1, Paragraph
np_48.png, rb, 2, 1, 0, 0, 0, 0, 1, Paragraph
treasuryA10.png, pi, 3, 0, 0, 0, 1, 0, 0, Paragraph
treasuryA10.png, sok, 2, 0, 1, 0, 1, 0, 0, Axis Label
treasuryA10.png, db, 0, 0, 0, 0, 0, 0, 0, 
treasuryA10.png, mg, 2, 0, 1, 0, 1, 0, 0, 
treasuryA10.png, wab, 1, 0, 0, 0, 1, 0, 0, 
treasuryB04.png, sok, 1, 1, 0, 0, 0, 0, 0, Axis Label
treasuryB04.png, mg, 1, 1, 0, 0, 0, 0, 0, Paragraph
treasuryB04.png, rs, 1, 0, 0, 0, 1, 0, 0, 
treasuryB04.png, vm, 1, 1, 0, 0, 0, 0, 0, Axis Label, Label
treasuryB04.png, lcm, 1, 1, 0, 0, 0, 0, 0, Label
treasuryB10.png, pi, 2, 1, 0, 0, 0, 0, 0, 
treasuryB10.png, sok, 0, 0, 0, 0, 0, 0, 0, 
treasuryB15.png, cmb, 3, 0, 0, 0, 1, 0, 0, Data, Label
treasuryB15.png, pi, 2, 0, 0, 0, 1, 0, 0, 
treasuryB15.png, tj, 1, 0, 0, 0, 0, 0, 1, Label, Axis Label
treasuryB15.png, wab, 2, 0, 0, 0, 1, 0, 1, Annotation, Axis Label
treasuryB15.png, rb, 2, 1, 0, 0, 0, 0, 0, 
treasuryD04_3.png, pi, 0, 0, 0, 1, 0, 0, 0, 
treasuryD04_3.png, mg, 1, 0, 0, 0, 0, 0, 0, Paragraph
treasuryD04_3.png, abl, 1, 0, 0, 0, 0, 0, 0, Paragraph, Table
treasuryD05_1.png, mrc, 0, 0, 0, 0, 0, 0, 0, 
treasuryD08.png, wab, 1, 0, 0, 0, 1, 0, 0, 
treasuryD08.png, dn, 1, 0, 0, 0, 0, 0, 0, Table
treasuryD08.png, abl, 1, 0, 0, 0, 0, 0, 0, Table
treasuryD08.png, lcm, 1, 0, 0, 0, 0, 0, 0, Table
treasuryD08.png, rb, 1, 0, 0, 0, 0, 0, 0, Table
treasuryG01_2.png, sok, 0, 0, 0, 1, 0, 0, 0, 
treasuryG01_2.png, db, 0, 0, 0, 0, 0, 0, 0, 
treasuryG01_2.png, em, 0, 0, 0, 0, 0, 0, 0, Table
treasuryG01_2.png, mg, 3, 0, 0, 0, 1, 0, 1, Paragraph
treasuryG01_2.png, abl, 1, 0, 0, 0, 0, 0, 1, Table
treasuryG02_2.png, mc, 0, 0, 0, 0, 0, 0, 0, 
treasuryG02_2.png, mg, 1, 1, 0, 0, 0, 0, 0, 
treasuryG02_2.png, wab, 0, 0, 0, 1, 0, 0, 0, 
treasuryG05_1.png, wab, 1, 0, 0, 0, 0, 0, 0, 
treasuryG06_2.png, wab, 1, 0, 0, 0, 1, 0, 0, 
treasuryG06_2.png, pi, 1, 0, 0, 0, 1, 0, 0, 
treasuryG06_2.png, sok, 0, 0, 0, 0, 0, 0, 0, 
treasuryG06_2.png, db, 0, 0, 0, 0, 0, 0, 0, 
treasuryG06_2.png, mg, 0, 0, 0, 0, 0, 0, 0, 
treasuryG06_2.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
treasuryG06_2.png, pk, 2, 0, 0, 0, 1, 0, 0, 
treasuryG07_2.png, cmb, 0, 0, 0, 0, 0, 0, 0, 
treasuryG07_2.png, ls, 0, 0, 0, 0, 0, 0, 0, 
treasuryG07_2.png, mg, 1, 0, 0, 0, 0, 0, 0, Paragraph
treasuryG07_2.png, abl, 1, 1, 0, 0, 0, 0, 0, 
treasuryI01_2.png, sok, 0, 0, 0, 0, 0, 0, 0, 
treasuryI01_2.png, mg, 2, 1, 0, 0, 1, 0, 0, Legend
treasuryI01_2.png, lcm, 2, 0, 0, 0, 1, 0, 0, 
treasuryI02_1.png, ls, 1, 0, 0, 0, 1, 0, 0, 
treasuryI02_1.png, pi, 2, 0, 0, 0, 1, 0, 0, Legend
treasuryI02_1.png, sok, 2, 0, 1, 0, 1, 0, 0, 
treasuryI02_1.png, mg, 2, 0, 0, 0, 0, 0, 0, Legend, Axis Label
treasuryI02_1.png, wab, 0, 0, 0, 0, 0, 0, 0, 
treasuryI02_1.png, lcm, 2, 0, 0, 0, 1, 0, 0, 
treasuryK01.png, ls, 2, 0, 0, 0, 1, 0, 0, 
treasuryK01.png, jm, 2, 0, 0, 0, 1, 0, 0, Data
treasuryK01.png, mg, 2, 1, 0, 0, 1, 0, 0, 
treasuryK01.png, wab, 2, 0, 0, 0, 1, 0, 0, 
treasuryK01.png, lg, 2, 1, 0, 0, 1, 0, 0, Label
treasuryK01.png, ag, 1, 0, 0, 0, 0, 0, 0, Label
treasuryK01.png, lcm, 1, 0, 0, 0, 0, 0, 0, 
treasuryK01.png, rb, 2, 0, 0, 0, 1, 0, 0, 
treasuryK03_2.png, ls, 1, 0, 0, 0, 1, 0, 0, 
treasuryK03_2.png, sok, 1, 0, 0, 0, 0, 0, 0, 
treasuryK03_2.png, mg, 1, 0, 0, 0, 1, 0, 0, Paragraph
treasuryK03_3.png, sok, 1, 0, 0, 0, 0, 0, 0, 
treasuryK03_3.png, mg, 1, 1, 0, 0, 0, 0, 0, 
treasuryK03_3.png, vm, 1, 1, 0, 0, 0, 0, 0, Axis Label
treasuryK03_3.png, wab, 1, 1, , 0, 0, 0, 0, Axis Label
treasuryK05_1.png, pi, 0, 0, 0, 0, 0, 0, 0, 
treasuryK05_1.png, sok, 1, 0, 0, 0, 1, 0, 0, 
treasuryK05_1.png, mg, 0, 0, 0, 0, 0, 0, 0, 
treasuryK05_1.png, ms, 0, 0, 0, 0, 0, 0, 0, 
treasuryK05_1.png, wab, 1, 0, 0, 0, 0, 0, 0, 
treasuryK05_1.png, lcm, 1, 0, 0, 0, 0, 0, 0, 
treasuryK06.png, mg, 2, 0, 0, 0, 1, 0, 0, Axis Label
treasuryK06.png, wab, 1, 1, 0, 0, 0, 0, 0, Axis Label
treasuryK06.png, lcm, 2, 0, 0, 0, 1, 0, 0, 
treasuryL03_2.png, cmb, 2, 0, 0, 0, 1, 0, 0, 
treasuryL03_2.png, ls, 2, 0, 0, 0, 1, 0, 0, 
treasuryL03_2.png, sok, 3, 0, 0, 0, 1, 0, 1, Data, Label
treasuryL03_2.png, jm, 2, 0, 0, 0, 1, 0, 0, Paragraph
treasuryL03_2.png, db, 1, 0, 0, 0, 0, 0, 0, Annotation
treasuryL03_2.png, krm, 1, 0, 0, 0, 0, 0, 0, Annotation
treasuryL03_2.png, mg, 3, 1, 0, 0, 1, 0, 0, Paragraph
treasuryL03_2.png, sh, 2, 0, 0, 0, 1, 0, 0, 
treasuryL03_2.png, lcm, 2, 0, 0, 0, 1, 0, 0, 
treasuryL03_2.png, rb, 2, 1, 0, 0, 1, 0, 0, 
treasuryL04_1.png, sok, 0, 0, 0, 0, 0, 0, 0, 
treasuryL04_1.png, db, 0, 0, 0, 0, 0, 0, 0, 
treasuryL04_1.png, mg, 2, 1, 0, 0, 0, 0, 1, Table
treasuryL04_1.png, vm, 0, 0, 0, 1, 0, 0, 0, 
treasuryL10_1.png, ls, 0, 0, 0, 0, 0, 0, 0, 
treasuryL11_2.png, wab, 0, 0, 0, 1, 0, 0, 0, 
treasuryL11_2.png, mg, 1, 0, 0, 0, 0, 0, 1, Label
treasuryL11_2.png, ms, 0, 0, 0, 1, 0, 0, 0, 
treasuryL13.png, mg, 0, 0, 0, 0, 0, 0, 0, 
treasuryL16.png, wab, 3, 0, 0, 0, 1, 0, 1, Legend, Data, Axis
treasuryL16.png, sok, 0, 0, 0, 0, 0, 0, 0, 
treasuryL16.png, db, 0, 0, 0, 0, 0, 0, 0, 
treasuryL16.png, mg, 2, 1, 0, 0, 1, 0, 0, Legend
treasuryL16.png, ad, 2, 0, 0, 0, 1, 0, 0, Legend
treasuryL16.png, lcm, 2, 0, 0, 0, 1, 0, 0, Legend, Axis Label
v482_n7386_5_f5.png, cmb, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, wab, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, pi, 2, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_5_f5.png, ch, 2, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, db, 2, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_5_f5.png, mc, 2, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_5_f5.png, mg, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, mrc, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, rs, 2, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_5_f5.png, sh, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, abl, 1, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_5_f5.png, lcm, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_5_f5.png, rb, 1, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_7_f2.png, pi, 2, 1, 0, 0, 0, 0, 0, Annotation
v482_n7386_7_f2.png, sok, 3, 1, 0, 0, 0, 1, 0, 
v482_n7386_7_f2.png, mc, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_7_f2.png, mg, 2, 0, 1, 0, 0, 0, 0, Annotation
v482_n7386_7_f2.png, rs, 0, 0, 0, 0, 0, 0, 0, 
v482_n7386_7_f2.png, ad, 0, 0, 1, 0, 0, 0, 0, 
v482_n7386_7_f2.png, abl, 1, 1, 0, 0, 0, 0, 0, 
v482_n7386_7_f2.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
v483_n7387_20_f2.png, cmb, 1, 1, 0, 0, 0, 0, 1, Annotation
v483_n7387_20_f2.png, pi, 2, 1, 0, 0, 0, 0, 0, 
v483_n7387_20_f2.png, mg, 3, 1, 0, 0, 0, 0, 0, Annotation
v483_n7387_20_f2.png, tj, 1, 1, 0, 0, 0, 0, 0, 
v483_n7387_20_f2.png, wab, 3, 1, 0, 0, 0, 0, 0, Annotation
v483_n7387_20_f2.png, abl, 2, 1, 0, 0, 0, 0, 1, Annotation
v483_n7387_20_f2.png, lcm, 1, 1, 0, 0, 0, 0, 0, 
v483_n7387_20_f2.png, rb, 2, 1, 0, 0, 0, 0, 1, Annotation
v483_n7387_5_f1.png, cmb, 0, 0, 0, 0, 0, 1, 0, 
v483_n7387_5_f1.png, sok, 1, 1, 0, 0, 0, 0, 0, 
v483_n7387_5_f1.png, mc, 0, 0, 0, 0, 0, 0, 0, 
v483_n7387_5_f1.png, mg, 1, 1, 1, 0, 0, 0, 0, Axis Label
v483_n7387_5_f1.png, rs, 2, 0, 0, 0, 0, 0, 0, Axis Label
v483_n7387_7_f4.png, wab, 1, 1, 0, 0, 0, 0, 1, Legend, Label
v483_n7387_7_f4.png, mg, 0, 0, 0, 0, 0, 0, 0, 
v483_n7387_7_f4.png, vm, 0, 0, 1, 1, 0, 0, 0, 
v483_n7387_7_f4.png, abl, 0, 0, 1, 1, 0, 0, 0, 
v483_n7387_7_f4.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
v483_n7388_11_f2.png, sok, 0, 0, 1, 1, 0, 0, 0, 
v483_n7388_11_f2.png, db, 0, 0, 0, 0, 0, 0, 0, 
v483_n7388_11_f2.png, krm, 0, 0, 0, 0, 0, 0, 0, Axis Label
v483_n7388_11_f2.png, mg, 0, 0, 1, 1, 0, 0, 0, 
v483_n7388_14_f3.png, cmb, 0, 0, 0, 0, 0, 0, 0, 
v483_n7388_14_f3.png, wab, 2, 1, 0, 0, 0, 0, 1, Data, Legend
v483_n7388_14_f3.png, pi, 3, 1, 0, 0, 0, 0, 1, Legend, Axis Label
v483_n7388_14_f3.png, db, 0, 0, 0, 0, 0, 1, 0, 
v483_n7388_14_f3.png, mc, 1, 0, 0, 0, 0, 1, 0, Legend
v483_n7388_14_f3.png, mg, 0, 0, 0, 0, 0, 0, 0, 
v483_n7388_14_f3.png, abl, 1, 0, 0, 0, 0, 0, 0, Legend
v483_n7388_14_f3.png, am, 1, 0, 0, 0, 0, 0, 0, Legend
v483_n7388_14_f3.png, lcm, 1, 0, 0, 0, 0, 0, 0, Legend
v483_n7388_14_f3.png, rb, 3, 1, 0, 0, 0, 0, 1, Legend
v483_n7389_24_f3.png, cmb, 1, 1, 0, 0, 0, 0, 1, Data, Label, Text
v483_n7389_24_f3.png, wab, 0, 0, 0, 0, 0, 0, 0, 
v483_n7389_24_f3.png, sok, 1, 1, 0, 0, 0, 0, 0, 
v483_n7389_24_f3.png, jm, 0, 0, 0, 0, 0, 0, 0, Label
v483_n7389_24_f3.png, mc, 2, 1, 0, 0, 0, 0, 0, Annotation
v483_n7389_24_f3.png, sh, 1, 1, 0, 0, 0, 0, 0, 
v483_n7389_24_f3.png, vm, 0, 0, 1, 1, 0, 0, 0, 
v483_n7389_24_f3.png, ad, 2, 1, 0, 0, 0, 0, 0, 
v483_n7389_24_f3.png, lcm, 1, 1, 0, 0, 0, 0, 0, 
v483_n7389_24_f3.png, rb, 2, 1, 0, 0, 0, 0, 0, Annotation
v483_n7390_14_f2.png, wab, 0, 1, 0, 0, 0, 0, 1, 
v483_n7390_14_f2.png, pi, 0, 0, 0, 0, 0, 0, 0, 
v483_n7390_14_f2.png, db, 0, 0, 0, 0, 0, 1, 0, 
v483_n7390_14_f2.png, krm, 0, 0, 0, 0, 0, 1, 0, 
v483_n7390_14_f2.png, mg, 1, 0, 1, 0, 0, 1, 0, Axis Label
v483_n7390_14_f2.png, mrc, 0, 0, 0, 0, 0, 1, 0, 
v483_n7390_14_f2.png, sh, 0, 0, 0, 0, 0, 1, 0, 
v483_n7390_14_f2.png, ad, 0, 1, 0, 0, 0, 1, 0, 
v483_n7390_14_f2.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
v483_n7390_14_f2.png, rk, 0, 0, 0, 0, 0, 0, 0, 
v483_n7390_21_f4.png, cmb, 1, 0, 1, 0, 0, 0, 0, Annotation
v483_n7390_21_f4.png, wab, 2, 1, 0, 0, 0, 0, 0, Label, Data
v483_n7390_21_f4.png, sok, 3, 1, 0, 0, 0, 0, 0, 
v483_n7390_21_f4.png, mg, 2, 1, 1, 0, 0, 0, 0, Annotation
v483_n7390_21_f4.png, ms, 1, 1, 0, 0, 0, 0, 0, 
v483_n7390_21_f4.png, abl, 2, 1, 1, 0, 0, 0, 0, Annotation
v483_n7390_21_f4.png, am, 1, 0, 0, 0, 0, 0, 0, Annotation
v483_n7390_21_f4.png, lcm, 1, 1, 0, 0, 0, 0, 0, 
v483_n7390_21_f4.png, rk, 1, 1, 0, 0, 0, 0, 0, 
v483_n7390_8_f1.png, ad, 1, 0, 0, 0, 0, 0, 0, Annotation
v483_n7391_1_f1.png, wab, 1, 0, 0, 0, 0, 0, 0, Legend, Data
v483_n7391_1_f1.png, jm, 1, 0, 0, 0, 0, 0, 0, Legend, Data
v483_n7391_1_f1.png, db, 3, 1, 0, 0, 0, 0, 1, Label
v483_n7391_1_f1.png, mg, 2, 1, 0, 0, 0, 0, 1, 
v483_n7391_1_f1.png, lcm, 3, 1, 0, 0, 0, 0, 1, 
v483_n7391_1_f1.png, rk, 1, 1, 0, 0, 0, 0, 1, 
v483_n7391_3_f5.png, cmb, 3, 1, 0, 0, 0, 0, 0, Legend
v483_n7391_3_f5.png, pi, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, sok, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, em, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, mc, 1, 1, 0, 0, 0, 0, 0, Legend
v483_n7391_3_f5.png, ms, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, sh, 2, 1, 1, 0, 0, 0, 0, Legend
v483_n7391_3_f5.png, vm, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, wab, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, abl, 2, 1, 0, 0, 0, 0, 0, Axis Label
v483_n7391_3_f5.png, lcm, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, rb, 2, 1, 0, 0, 0, 0, 0, 
v483_n7391_3_f5.png, rk, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, cmb, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, sok, 1, 1, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, db, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, mg, 1, 1, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, wab, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, abl, 0, 0, 1, 1, 0, 0, 0, 
v483_n7391_8_f1.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
v483_n7391_8_f1.png, pj, 0, 0, 0, 0, 0, 0, 0, 
v484_n7392_14_f3.png, cmb, 3, 1, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, wab, 2, 1, 0, 0, 0, 0, 0, Legend, Pictrogram, Data
v484_n7392_14_f3.png, cy, 2, 0, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, krm, 2, 1, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, mg, 1, 0, 0, 0, 0, 0, 1, Pictogram, Label
v484_n7392_14_f3.png, mrc, 0, 0, 0, 0, 0, 0, 1, Pictogram
v484_n7392_14_f3.png, ra, 2, 1, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, sh, 2, 1, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, abl, 3, 1, 0, 0, 0, 0, 1, Axis Label, Label
v484_n7392_14_f3.png, lcm, 1, 0, 0, 0, 0, 0, 1, Pictogram
v484_n7392_14_f3.png, md, 3, 1, 0, 0, 0, 0, 1, Axis Label, Label, Pictogram
v484_n7392_14_f3.png, pk, 1, 0, 0, 0, 0, 0, 1, Pictogram
v484_n7392_14_f3.png, rb, 3, 1, 0, 0, 0, 0, 1, Axis Label
v484_n7392_14_f3.png, rk, 1, 0, 1, 0, 0, 0, 0, Axis Label
v484_n7393_20_f1.png, cmb, 0, 0, 0, 0, 0, 1, 0, 
v484_n7393_20_f1.png, sk, 1, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, pi, 1, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, em, 2, 1, 0, 0, 0, 0, 0, Annotation
v484_n7393_20_f1.png, mc, 1, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, mg, 1, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, ad, 2, 1, 0, 0, 0, 0, 0, Annotation
v484_n7393_20_f1.png, abl, 2, 1, 0, 0, 0, 0, 0, Annotation
v484_n7393_20_f1.png, lcm, 1, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, md, 1, 0, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, rb, 3, 1, 0, 0, 0, 0, 0, 
v484_n7393_20_f1.png, rk, 0, 0, 0, 0, 0, 0, 0, 
v484_n7393_6_f4.png, cmb, 0, 0, 0, 0, 0, 1, 0, 
v484_n7393_6_f4.png, pi, 2, 1, 0, 0, 0, 0, 0, 
v484_n7393_6_f4.png, sok, 1, 1, 0, 0, 0, 0, 0, Axis Label
v484_n7393_6_f4.png, em, 0, 0, 0, 0, 0, 1, 0, 
v484_n7393_6_f4.png, mg, 0, 0, 0, 0, 0, 1, 0, Axis Label
v484_n7393_6_f4.png, wab, 0, 0, 1, 1, 0, 0, 0, 
v484_n7393_6_f4.png, abl, 0, 0, 0, 0, 0, 1, 0, 
v484_n7393_6_f4.png, rb, 0, 0, 0, 0, 0, 0, 0, Axis Label
v484_n7393_6_f4.png, rk, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_10_f4.png, cmb, 0, 0, 0, 0, 0, 1, 0, 
v484_n7394_10_f4.png, ls, 1, 1, 0, 0, 0, 1, 0, Label, Axis Label
v484_n7394_10_f4.png, wab, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_10_f4.png, pi, 2, 0, 0, 0, 0, 0, 0, Axis Label
v484_n7394_10_f4.png, sok, 0, 0, 1, 1, 0, 0, 0, 
v484_n7394_10_f4.png, mg, 1, 1, 0, 0, 0, 0, 0, Axis Label, Annotation
v484_n7394_10_f4.png, ad, 2, 1, 0, 0, 0, 0, 0, Axis Label
v484_n7394_5_f2.png, cmb, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_5_f2.png, em, 1, 1, 0, 0, 0, 0, 0, Annotation
v484_n7394_5_f2.png, mg, 0, 0, 0, 0, 0, 0, 0, Annotation
v484_n7394_5_f2.png, rs, 0, 0, 0, 0, 0, 0, 0, Axis Label
v484_n7394_5_f2.png, wab, 1, 1, 0, 0, 0, 0, 0, Annotation
v484_n7394_5_f2.png, abl, 0, 0, 0, 0, 0, 0, 0, Legend
v484_n7394_5_f2.png, rb, 1, 1, 0, 0, 0, 0, 0, Annotation
v484_n7394_5_f5.png, ls, 0, 0, 0, 0, 0, 0, 0, Legend
v484_n7394_5_f5.png, mg, 0, 0, 0, 0, 0, 0, 0, Label, Data
v484_n7394_5_f5.png, wab, 1, 1, 0, 0, 0, 0, 0, 
v484_n7394_8_f2.png, sok, 1, 0, 1, 0, 0, 0, 0, Axis Label, Legend
v484_n7394_8_f2.png, mg, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_8_f2.png, vm, 2, 1, 1, 0, 0, 0, 0, Axis Label, Legend
v484_n7394_8_f2.png, wab, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_8_f2.png, rb, 0, 0, 1, 1, 0, 0, 0, 
v484_n7394_8_f4.png, pi, 0, 0, 0, 0, 0, 0, 0, Legend
v484_n7394_8_f4.png, sok, 0, 0, 0, 0, 0, 0, 0, 
v484_n7394_8_f4.png, mg, 3, 1, 0, 0, 0, 0, 0, Axis Label, Legend, Annotation
v484_n7394_8_f4.png, lcm, 0, 0, 0, 0, 0, 0, 0, Legend
v484_n7395_11_f1.png, cmb, 0, 0, 0, 0, 0, 1, 0, Data
v484_n7395_11_f1.png, wab, 0, 0, 0, 0, 0, 0, 1, Legend
v484_n7395_11_f1.png, mc, 2, 1, 0, 0, 0, 0, 1, Label
v484_n7395_11_f1.png, vm, 2, 1, 1, 1, 0, 0, 0, Legend
v484_n7395_11_f1.png, abl, 2, 1, 1, 0, 0, 0, 1, Legend, Label
v484_n7395_11_f1.png, lcm, 1, 1, 0, 0, 0, 0, 0, Legend
v485_n7397_14_f3.png, sok, 3, 0, 0, 0, 0, 0, 0, Table
v485_n7397_14_f3.png, db, 0, 0, 0, 0, 0, 0, 0, 
v485_n7397_14_f3.png, mg, 0, 0, 1, 1, 0, 0, 0, 
v485_n7397_14_f3.png, abl, 2, 0, 0, 0, 0, 0, 0, Table
v485_n7397_14_f3.png, rb, 2, 0, 0, 0, 0, 0, 0, Table
v485_n7397_15_f1.png, cmb, 0, 0, 0, 0, 0, 1, 0, 
v485_n7397_15_f1.png, wab, 1, 0, 0, 0, 0, 0, 0, 
v485_n7397_15_f1.png, pi, 0, 0, 0, 0, 0, 0, 0, Annotation
v485_n7397_15_f1.png, sok, 1, 0, 0, 0, 0, 0, 0, 
v485_n7397_15_f1.png, ch, 1, 1, 0, 0, 0, 0, 1, Legend
v485_n7397_15_f1.png, mc, 0, 0, 0, 0, 0, 1, 0, 
v485_n7397_15_f1.png, mg, 0, 0, 0, 0, 0, 1, 0, 
v485_n7397_15_f1.png, abl, 1, 0, 0, 0, 0, 0, 0, Legend
v485_n7397_15_f1.png, lcm, 0, 0, 0, 0, 0, 0, 0, 
v485_n7397_15_f1.png, rb, 1, 0, 0, 0, 0, 0, 0, 
v485_n7397_15_f1.png, rk, 0, 0, 0, 0, 0, 0, 0, 
v485_n7397_6_f4.png, pi, 1, 1, 0, 0, 0, 0, 0, 
v485_n7397_6_f4.png, rb, 2, 1, 0, 0, 0, 0, 0, Legend, Axis Label
